city,station_id,date,temp_max,temp_min,precipitation,extreme_heat_flag
Austin,USW00013904,2023-01-01,78,41,0.0,0
Austin,USW00013904,2023-01-02,83,69,0.0,0
Austin,USW00013904,2023-01-03,74,46,0.08,0
Austin,USW00013904,2023-01-04,74,37,0.0,0
Austin,USW00013904,2023-01-05,67,34,0.0,0
Austin,USW00013904,2023-01-06,79,37,0.0,0
Austin,USW00013904,2023-01-07,76,59,0.01,0
Austin,USW00013904,2023-01-08,67,41,0.0,0
Austin,USW00013904,2023-01-09,72,38,0.0,0
Austin,USW00013904,2023-01-10,81,56,0.0,0
Austin,USW00013904,2023-01-11,78,53,0.0,0
Austin,USW00013904,2023-01-12,68,46,0.0,0
Austin,USW00013904,2023-01-13,62,30,0.0,0
Austin,USW00013904,2023-01-14,65,25,0.0,0
Austin,USW00013904,2023-01-15,75,33,0.0,0
Austin,USW00013904,2023-01-16,78,46,0.0,0
Austin,USW00013904,2023-01-17,80,45,0.0,0
Austin,USW00013904,2023-01-18,77,51,0.0,0
Austin,USW00013904,2023-01-19,67,34,0.0,0
Austin,USW00013904,2023-01-20,58,43,0.0,0
Austin,USW00013904,2023-01-21,61,36,0.0,0
Austin,USW00013904,2023-01-22,61,30,0.0,0
Austin,USW00013904,2023-01-23,60,25,0.0,0
Austin,USW00013904,2023-01-24,54,43,1.23,0
Austin,USW00013904,2023-01-25,56,35,0.0,0
Austin,USW00013904,2023-01-26,56,28,0.0,0
Austin,USW00013904,2023-01-27,56,27,0.0,0
Austin,USW00013904,2023-01-28,59,48,0.14,0
Austin,USW00013904,2023-01-29,75,41,0.05,0
Austin,USW00013904,2023-01-30,41,30,0.0,0
Austin,USW00013904,2023-01-31,33,30,0.02,0
Austin,USW00013904,2023-02-01,33,30,1.12,0
Austin,USW00013904,2023-02-02,41,32,0.1,0
Austin,USW00013904,2023-02-03,50,33,0.0,0
Austin,USW00013904,2023-02-04,63,28,0.0,0
Austin,USW00013904,2023-02-05,73,34,0.0,0
Austin,USW00013904,2023-02-06,76,52,0.0,0
Austin,USW00013904,2023-02-07,71,52,0.17,0
Austin,USW00013904,2023-02-08,60,37,0.06,0
Austin,USW00013904,2023-02-09,73,35,0.0,0
Austin,USW00013904,2023-02-10,56,37,0.0,0
Austin,USW00013904,2023-02-11,59,34,0.0,0
Austin,USW00013904,2023-02-12,64,26,0.0,0
Austin,USW00013904,2023-02-13,71,34,0.0,0
Austin,USW00013904,2023-02-14,80,42,0.01,0
Austin,USW00013904,2023-02-15,80,37,0.0,0
Austin,USW00013904,2023-02-16,71,40,0.04,0
Austin,USW00013904,2023-02-17,53,25,0.0,0
Austin,USW00013904,2023-02-18,56,24,0.0,0
Austin,USW00013904,2023-02-19,75,40,0.0,0
Austin,USW00013904,2023-02-20,81,49,0.0,0
Austin,USW00013904,2023-02-21,82,55,0.0,0
Austin,USW00013904,2023-02-22,90,63,0.0,0
Austin,USW00013904,2023-02-23,79,53,0.0,0
Austin,USW00013904,2023-02-24,57,50,0.0,0
Austin,USW00013904,2023-02-25,64,46,0.0,0
Austin,USW00013904,2023-02-26,81,52,0.01,0
Austin,USW00013904,2023-02-27,81,45,0.0,0
Austin,USW00013904,2023-02-28,83,43,0.0,0
Austin,USW00013904,2023-03-01,84,69,0.0,0
Austin,USW00013904,2023-03-02,81,56,0.68,0
Austin,USW00013904,2023-03-03,73,46,0.0,0
Austin,USW00013904,2023-03-04,78,37,0.0,0
Austin,USW00013904,2023-03-05,78,46,0.0,0
Austin,USW00013904,2023-03-06,81,57,0.0,0
Austin,USW00013904,2023-03-07,80,62,0.0,0
Austin,USW00013904,2023-03-08,80,62,0.0,0
Austin,USW00013904,2023-03-09,84,59,0.0,0
Austin,USW00013904,2023-03-10,73,56,0.0,0
Austin,USW00013904,2023-03-11,88,54,0.0,0
Austin,USW00013904,2023-03-12,74,58,0.0,0
Austin,USW00013904,2023-03-13,68,50,0.0,0
Austin,USW00013904,2023-03-14,67,45,0.0,0
Austin,USW00013904,2023-03-15,74,40,0.0,0
Austin,USW00013904,2023-03-16,81,52,0.88,0
Austin,USW00013904,2023-03-17,57,41,0.02,0
Austin,USW00013904,2023-03-18,53,45,0.0,0
Austin,USW00013904,2023-03-19,59,36,0.0,0
Austin,USW00013904,2023-03-20,56,34,0.01,0
Austin,USW00013904,2023-03-21,69,52,0.21,0
Austin,USW00013904,2023-03-22,78,68,0.0,0
Austin,USW00013904,2023-03-23,81,69,0.0,0
Austin,USW00013904,2023-03-24,86,50,0.09,0
Austin,USW00013904,2023-03-25,81,45,0.0,0
Austin,USW00013904,2023-03-26,80,45,0.0,0
Austin,USW00013904,2023-03-27,77,53,0.0,0
Austin,USW00013904,2023-03-28,70,56,0.01,0
Austin,USW00013904,2023-03-29,72,52,0.0,0
Austin,USW00013904,2023-03-30,76,60,0.0,0
Austin,USW00013904,2023-03-31,86,55,0.0,0
Austin,USW00013904,2023-04-01,81,44,0.0,0
Austin,USW00013904,2023-04-02,84,54,0.0,0
Austin,USW00013904,2023-04-03,90,69,0.0,0
Austin,USW00013904,2023-04-04,86,72,0.0,0
Austin,USW00013904,2023-04-05,75,54,0.04,0
Austin,USW00013904,2023-04-06,57,47,1.88,0
Austin,USW00013904,2023-04-07,54,49,0.57,0
Austin,USW00013904,2023-04-08,62,51,0.0,0
Austin,USW00013904,2023-04-09,72,48,0.0,0
Austin,USW00013904,2023-04-10,71,50,0.0,0
Austin,USW00013904,2023-04-11,74,46,0.0,0
Austin,USW00013904,2023-04-12,77,45,0.0,0
Austin,USW00013904,2023-04-13,78,48,0.0,0
Austin,USW00013904,2023-04-14,79,53,0.0,0
Austin,USW00013904,2023-04-15,91,60,0.06,0
Austin,USW00013904,2023-04-16,73,50,0.0,0
Austin,USW00013904,2023-04-17,77,44,0.0,0
Austin,USW00013904,2023-04-18,79,61,0.0,0
Austin,USW00013904,2023-04-19,80,69,0.0,0
Austin,USW00013904,2023-04-20,87,65,0.92,0
Austin,USW00013904,2023-04-21,78,55,0.02,0
Austin,USW00013904,2023-04-22,78,49,0.0,0
Austin,USW00013904,2023-04-23,66,51,0.02,0
Austin,USW00013904,2023-04-24,69,53,0.0,0
Austin,USW00013904,2023-04-25,75,59,0.27,0
Austin,USW00013904,2023-04-26,84,62,0.69,0
Austin,USW00013904,2023-04-27,80,56,0.14,0
Austin,USW00013904,2023-04-28,83,54,0.45,0
Austin,USW00013904,2023-04-29,75,49,0.0,0
Austin,USW00013904,2023-04-30,86,48,0.0,0
Austin,USW00013904,2023-05-01,83,49,0.0,0
Austin,USW00013904,2023-05-02,80,58,0.0,0
Austin,USW00013904,2023-05-03,84,58,0.0,0
Austin,USW00013904,2023-05-04,83,60,0.0,0
Austin,USW00013904,2023-05-05,91,66,0.0,0
Austin,USW00013904,2023-05-06,89,65,0.0,0
Austin,USW00013904,2023-05-07,84,71,0.0,0
Austin,USW00013904,2023-05-08,90,67,0.0,0
Austin,USW00013904,2023-05-09,77,67,0.09,0
Austin,USW00013904,2023-05-10,81,67,0.15,0
Austin,USW00013904,2023-05-11,89,71,0.0,0
Austin,USW00013904,2023-05-12,87,75,0.01,0
Austin,USW00013904,2023-05-13,76,63,1.7,0
Austin,USW00013904,2023-05-14,84,62,0.13,0
Austin,USW00013904,2023-05-15,84,65,0.46,0
Austin,USW00013904,2023-05-16,84,66,0.0,0
Austin,USW00013904,2023-05-17,88,62,0.0,0
Austin,USW00013904,2023-05-18,89,60,0.0,0
Austin,USW00013904,2023-05-19,90,66,0.01,0
Austin,USW00013904,2023-05-20,84,68,0.05,0
Austin,USW00013904,2023-05-21,74,63,0.05,0
Austin,USW00013904,2023-05-22,85,61,0.0,0
Austin,USW00013904,2023-05-23,89,63,0.0,0
Austin,USW00013904,2023-05-24,83,64,0.81,0
Austin,USW00013904,2023-05-25,85,64,0.0,0
Austin,USW00013904,2023-05-26,86,62,0.0,0
Austin,USW00013904,2023-05-27,87,63,0.0,0
Austin,USW00013904,2023-05-28,85,67,0.0,0
Austin,USW00013904,2023-05-29,86,67,0.0,0
Austin,USW00013904,2023-05-30,89,63,0.0,0
Austin,USW00013904,2023-05-31,89,65,0.0,0
Austin,USW00013904,2023-06-01,91,66,0.0,0
Austin,USW00013904,2023-06-02,89,64,0.0,0
Austin,USW00013904,2023-06-03,91,63,0.52,0
Austin,USW00013904,2023-06-04,82,65,0.03,0
Austin,USW00013904,2023-06-05,87,66,0.27,0
Austin,USW00013904,2023-06-06,88,64,0.0,0
Austin,USW00013904,2023-06-07,89,67,0.0,0
Austin,USW00013904,2023-06-08,89,69,0.0,0
Austin,USW00013904,2023-06-09,97,65,0.0,0
Austin,USW00013904,2023-06-10,95,67,0.38,0
Austin,USW00013904,2023-06-11,96,69,0.0,0
Austin,USW00013904,2023-06-12,95,73,0.0,0
Austin,USW00013904,2023-06-13,94,77,0.0,0
Austin,USW00013904,2023-06-14,94,79,0.0,0
Austin,USW00013904,2023-06-15,98,80,0.0,0
Austin,USW00013904,2023-06-16,100,79,0.0,1
Austin,USW00013904,2023-06-17,95,78,0.0,0
Austin,USW00013904,2023-06-18,102,79,0.0,1
Austin,USW00013904,2023-06-19,101,79,0.0,1
Austin,USW00013904,2023-06-20,102,78,0.0,1
Austin,USW00013904,2023-06-21,102,73,0.97,1
Austin,USW00013904,2023-06-22,92,73,0.05,0
Austin,USW00013904,2023-06-23,95,74,0.0,0
Austin,USW00013904,2023-06-24,98,76,0.0,0
Austin,USW00013904,2023-06-25,98,78,0.0,0
Austin,USW00013904,2023-06-26,99,76,0.0,0
Austin,USW00013904,2023-06-27,99,74,0.0,0
Austin,USW00013904,2023-06-28,98,75,0.0,0
Austin,USW00013904,2023-06-29,97,76,0.0,0
Austin,USW00013904,2023-06-30,97,73,0.0,0
Austin,USW00013904,2023-07-01,99,75,0.0,0
Austin,USW00013904,2023-07-02,95,75,0.0,0
Austin,USW00013904,2023-07-03,96,74,0.0,0
Austin,USW00013904,2023-07-04,94,73,0.0,0
Austin,USW00013904,2023-07-05,95,76,0.0,0
Austin,USW00013904,2023-07-06,88,72,0.16,0
Austin,USW00013904,2023-07-07,92,71,0.0,0
Austin,USW00013904,2023-07-08,99,74,0.0,0
Austin,USW00013904,2023-07-09,100,77,0.0,1
Austin,USW00013904,2023-07-10,101,77,0.0,1
Austin,USW00013904,2023-07-11,101,77,0.0,1
Austin,USW00013904,2023-07-12,105,79,0.0,1
Austin,USW00013904,2023-07-13,104,77,0.0,1
Austin,USW00013904,2023-07-14,103,78,0.0,1
Austin,USW00013904,2023-07-15,104,76,0.0,1
Austin,USW00013904,2023-07-16,103,77,0.0,1
Austin,USW00013904,2023-07-17,103,73,0.0,1
Austin,USW00013904,2023-07-18,103,76,0.0,1
Austin,USW00013904,2023-07-19,103,76,0.0,1
Austin,USW00013904,2023-07-20,102,78,0.0,1
Austin,USW00013904,2023-07-21,101,72,0.0,1
Austin,USW00013904,2023-07-22,103,75,0.0,1
Austin,USW00013904,2023-07-23,103,77,0.0,1
Austin,USW00013904,2023-07-24,101,70,0.0,1
Austin,USW00013904,2023-07-25,101,72,0.0,1
Austin,USW00013904,2023-07-26,101,76,0.0,1
Austin,USW00013904,2023-07-27,99,72,0.0,0
Austin,USW00013904,2023-07-28,99,71,0.0,0
Austin,USW00013904,2023-07-29,101,70,0.0,1
Austin,USW00013904,2023-07-30,102,73,0.0,1
Austin,USW00013904,2023-07-31,104,73,0.0,1
Austin,USW00013904,2023-08-01,103,75,0.0,1
Austin,USW00013904,2023-08-02,105,73,0.0,1
Austin,USW00013904,2023-08-03,103,76,0.0,1
Austin,USW00013904,2023-08-04,105,78,0.0,1
Austin,USW00013904,2023-08-05,106,77,0.0,1
Austin,USW00013904,2023-08-06,105,76,0.0,1
Austin,USW00013904,2023-08-07,106,79,0.0,1
Austin,USW00013904,2023-08-08,106,78,0.0,1
Austin,USW00013904,2023-08-09,108,77,0.0,1
Austin,USW00013904,2023-08-10,107,78,0.0,1
Austin,USW00013904,2023-08-11,107,79,0.0,1
Austin,USW00013904,2023-08-12,106,79,0.0,1
Austin,USW00013904,2023-08-13,106,81,0.0,1
Austin,USW00013904,2023-08-14,107,73,0.0,1
Austin,USW00013904,2023-08-15,102,77,0.0,1
Austin,USW00013904,2023-08-16,105,70,0.0,1
Austin,USW00013904,2023-08-17,109,73,0.0,1
Austin,USW00013904,2023-08-18,107,76,0.0,1
Austin,USW00013904,2023-08-19,106,72,0.0,1
Austin,USW00013904,2023-08-20,107,75,0.0,1
Austin,USW00013904,2023-08-21,106,77,0.0,1
Austin,USW00013904,2023-08-22,100,77,0.14,1
Austin,USW00013904,2023-08-23,103,77,0.0,1
Austin,USW00013904,2023-08-24,106,75,0.0,1
Austin,USW00013904,2023-08-25,107,76,0.0,1
Austin,USW00013904,2023-08-26,106,73,0.0,1
Austin,USW00013904,2023-08-27,110,76,0.0,1
Austin,USW00013904,2023-08-28,102,74,0.0,1
Austin,USW00013904,2023-08-29,100,73,0.0,1
Austin,USW00013904,2023-08-30,101,66,0.0,1
Austin,USW00013904,2023-08-31,103,67,0.0,1
Austin,USW00013904,2023-09-01,101,69,0.0,1
Austin,USW00013904,2023-09-02,102,69,0.0,1
Austin,USW00013904,2023-09-03,102,74,0.0,1
Austin,USW00013904,2023-09-04,103,74,0.0,1
Austin,USW00013904,2023-09-05,105,80,0.0,1
Austin,USW00013904,2023-09-06,103,75,0.0,1
Austin,USW00013904,2023-09-07,106,78,0.0,1
Austin,USW00013904,2023-09-08,107,78,0.0,1
Austin,USW00013904,2023-09-09,104,77,0.0,1
Austin,USW00013904,2023-09-10,100,73,0.0,1
Austin,USW00013904,2023-09-11,99,69,0.0,0
Austin,USW00013904,2023-09-12,95,76,0.0,0
Austin,USW00013904,2023-09-13,91,72,0.16,0
Austin,USW00013904,2023-09-14,97,72,0.69,0
Austin,USW00013904,2023-09-15,92,74,0.01,0
Austin,USW00013904,2023-09-16,86,70,0.22,0
Austin,USW00013904,2023-09-17,94,68,0.0,0
Austin,USW00013904,2023-09-18,97,66,0.0,0
Austin,USW00013904,2023-09-19,97,69,0.0,0
Austin,USW00013904,2023-09-20,99,70,0.0,0
Austin,USW00013904,2023-09-21,98,73,0.0,0
Austin,USW00013904,2023-09-22,100,72,0.0,1
Austin,USW00013904,2023-09-23,101,78,0.0,1
Austin,USW00013904,2023-09-24,103,76,0.18,1
Austin,USW00013904,2023-09-25,99,75,0.0,0
Austin,USW00013904,2023-09-26,97,71,0.0,0
Austin,USW00013904,2023-09-27,94,70,0.0,0
Austin,USW00013904,2023-09-28,96,67,0.0,0
Austin,USW00013904,2023-09-29,97,68,0.0,0
Austin,USW00013904,2023-09-30,97,69,0.0,0
Austin,USW00013904,2023-10-01,96,66,0.0,0
Austin,USW00013904,2023-10-02,95,67,0.0,0
Austin,USW00013904,2023-10-03,97,64,0.0,0
Austin,USW00013904,2023-10-04,100,74,0.0,1
Austin,USW00013904,2023-10-05,81,69,1.74,0
Austin,USW00013904,2023-10-06,89,67,0.0,0
Austin,USW00013904,2023-10-07,77,58,0.0,0
Austin,USW00013904,2023-10-08,81,49,0.0,0
Austin,USW00013904,2023-10-09,85,51,0.0,0
Austin,USW00013904,2023-10-10,81,63,0.01,0
Austin,USW00013904,2023-10-11,73,65,0.0,0
Austin,USW00013904,2023-10-12,86,62,0.0,0
Austin,USW00013904,2023-10-13,93,63,0.0,0
Austin,USW00013904,2023-10-14,78,52,0.0,0
Austin,USW00013904,2023-10-15,76,52,0.0,0
Austin,USW00013904,2023-10-16,75,45,0.0,0
Austin,USW00013904,2023-10-17,78,39,0.0,0
Austin,USW00013904,2023-10-18,84,44,0.0,0
Austin,USW00013904,2023-10-19,89,53,0.0,0
Austin,USW00013904,2023-10-20,98,50,0.0,0
Austin,USW00013904,2023-10-21,95,52,0.0,0
Austin,USW00013904,2023-10-22,90,61,0.0,0
Austin,USW00013904,2023-10-23,84,70,0.86,0
Austin,USW00013904,2023-10-24,81,73,0.46,0
Austin,USW00013904,2023-10-25,86,74,0.0,0
Austin,USW00013904,2023-10-26,79,69,2.59,0
Austin,USW00013904,2023-10-27,87,75,0.04,0
Austin,USW00013904,2023-10-28,88,73,0.07,0
Austin,USW00013904,2023-10-29,78,43,0.16,0
Austin,USW00013904,2023-10-30,49,41,0.14,0
Austin,USW00013904,2023-10-31,61,38,0.0,0
Austin,USW00013904,2023-11-01,60,35,0.0,0
Austin,USW00013904,2023-11-02,67,32,0.0,0
Austin,USW00013904,2023-11-03,76,47,0.0,0
Austin,USW00013904,2023-11-04,79,48,0.0,0
Austin,USW00013904,2023-11-05,80,55,0.0,0
Austin,USW00013904,2023-11-06,81,58,0.0,0
Austin,USW00013904,2023-11-07,85,64,0.0,0
Austin,USW00013904,2023-11-08,83,68,0.0,0
Austin,USW00013904,2023-11-09,78,55,0.36,0
Austin,USW00013904,2023-11-10,58,54,0.4,0
Austin,USW00013904,2023-11-11,62,54,0.0,0
Austin,USW00013904,2023-11-12,62,56,0.38,0
Austin,USW00013904,2023-11-13,67,54,0.02,0
Austin,USW00013904,2023-11-14,72,51,0.0,0
Austin,USW00013904,2023-11-15,74,47,0.0,0
Austin,USW00013904,2023-11-16,63,46,0.0,0
Austin,USW00013904,2023-11-17,82,54,0.0,0
Austin,USW00013904,2023-11-18,70,60,0.0,0
Austin,USW00013904,2023-11-19,67,54,0.06,0
Austin,USW00013904,2023-11-20,84,61,0.0,0
Austin,USW00013904,2023-11-21,61,48,0.0,0
Austin,USW00013904,2023-11-22,67,34,0.0,0
Austin,USW00013904,2023-11-23,59,35,0.0,0
Austin,USW00013904,2023-11-24,66,36,0.0,0
Austin,USW00013904,2023-11-25,61,40,0.0,0
Austin,USW00013904,2023-11-26,57,38,0.0,0
Austin,USW00013904,2023-11-27,56,34,0.0,0
Austin,USW00013904,2023-11-28,63,39,0.0,0
Austin,USW00013904,2023-11-29,65,39,0.0,0
Austin,USW00013904,2023-11-30,74,58,0.14,0
Austin,USW00013904,2023-12-01,70,47,0.0,0
Austin,USW00013904,2023-12-02,70,41,0.0,0
Austin,USW00013904,2023-12-03,74,40,0.0,0
Austin,USW00013904,2023-12-04,69,37,0.0,0
Austin,USW00013904,2023-12-05,74,34,0.0,0
Austin,USW00013904,2023-12-06,69,36,0.0,0
Austin,USW00013904,2023-12-07,73,38,0.0,0
Austin,USW00013904,2023-12-08,75,56,0.0,0
Austin,USW00013904,2023-12-09,77,52,0.0,0
Austin,USW00013904,2023-12-10,59,29,0.0,0
Austin,USW00013904,2023-12-11,65,24,0.0,0
Austin,USW00013904,2023-12-12,70,32,0.0,0
Austin,USW00013904,2023-12-13,57,52,0.12,0
Austin,USW00013904,2023-12-14,69,48,0.0,0
Austin,USW00013904,2023-12-15,65,54,0.21,0
Austin,USW00013904,2023-12-16,65,38,0.0,0
Austin,USW00013904,2023-12-17,71,30,0.0,0
Austin,USW00013904,2023-12-18,69,35,0.0,0
Austin,USW00013904,2023-12-19,69,34,0.0,0
Austin,USW00013904,2023-12-20,73,44,0.0,0
Austin,USW00013904,2023-12-21,64,60,0.15,0
Austin,USW00013904,2023-12-22,72,59,0.02,0
Austin,USW00013904,2023-12-23,72,57,0.16,0
Austin,USW00013904,2023-12-24,75,55,1.66,0
Austin,USW00013904,2023-12-25,58,36,0.0,0
Austin,USW00013904,2023-12-26,60,30,0.0,0
Austin,USW00013904,2023-12-27,65,34,0.0,0
Austin,USW00013904,2023-12-28,61,34,0.0,0
Austin,USW00013904,2023-12-29,61,33,0.0,0
Austin,USW00013904,2023-12-30,69,29,0.0,0
Austin,USW00013904,2023-12-31,73,32,0.0,0
Dallas,USW00003927,2023-01-01,78,51,0.0,0
Dallas,USW00003927,2023-01-02,78,64,0.0,0
Dallas,USW00003927,2023-01-03,69,44,0.0,0
Dallas,USW00003927,2023-01-04,59,37,0.0,0
Dallas,USW00003927,2023-01-05,62,36,0.0,0
Dallas,USW00003927,2023-01-06,70,40,0.0,0
Dallas,USW00003927,2023-01-07,64,49,0.0,0
Dallas,USW00003927,2023-01-08,61,40,0.0,0
Dallas,USW00003927,2023-01-09,70,36,0.0,0
Dallas,USW00003927,2023-01-10,83,44,0.0,0
Dallas,USW00003927,2023-01-11,85,55,0.0,0
Dallas,USW00003927,2023-01-12,69,40,0.0,0
Dallas,USW00003927,2023-01-13,58,33,0.0,0
Dallas,USW00003927,2023-01-14,64,36,0.0,0
Dallas,USW00003927,2023-01-15,71,47,0.0,0
Dallas,USW00003927,2023-01-16,76,57,0.0,0
Dallas,USW00003927,2023-01-17,79,49,0.0,0
Dallas,USW00003927,2023-01-18,72,57,0.0,0
Dallas,USW00003927,2023-01-19,61,43,0.0,0
Dallas,USW00003927,2023-01-20,63,39,0.0,0
Dallas,USW00003927,2023-01-21,59,45,0.0,0
Dallas,USW00003927,2023-01-22,54,37,0.0,0
Dallas,USW00003927,2023-01-23,55,33,0.0,0
Dallas,USW00003927,2023-01-24,49,35,1.02,0
Dallas,USW00003927,2023-01-25,44,37,0.0,0
Dallas,USW00003927,2023-01-26,54,32,0.0,0
Dallas,USW00003927,2023-01-27,63,31,0.0,0
Dallas,USW00003927,2023-01-28,70,45,0.0,0
Dallas,USW00003927,2023-01-29,59,30,0.0,0
Dallas,USW00003927,2023-01-30,30,26,0.01,0
Dallas,USW00003927,2023-01-31,29,25,0.35,0
Dallas,USW00003927,2023-02-01,31,28,0.28,0
Dallas,USW00003927,2023-02-02,35,31,0.41,0
Dallas,USW00003927,2023-02-03,53,30,0.0,0
Dallas,USW00003927,2023-02-04,58,32,0.0,0
Dallas,USW00003927,2023-02-05,70,42,0.0,0
Dallas,USW00003927,2023-02-06,74,47,0.0,0
Dallas,USW00003927,2023-02-07,64,47,1.1,0
Dallas,USW00003927,2023-02-08,49,39,1.11,0
Dallas,USW00003927,2023-02-09,64,33,0.0,0
Dallas,USW00003927,2023-02-10,50,37,0.0,0
Dallas,USW00003927,2023-02-11,56,35,0.0,0
Dallas,USW00003927,2023-02-12,68,34,0.0,0
Dallas,USW00003927,2023-02-13,66,41,0.0,0
Dallas,USW00003927,2023-02-14,71,52,0.58,0
Dallas,USW00003927,2023-02-15,77,45,0.0,0
Dallas,USW00003927,2023-02-16,57,36,0.0,0
Dallas,USW00003927,2023-02-17,51,31,0.0,0
Dallas,USW00003927,2023-02-18,53,30,0.0,0
Dallas,USW00003927,2023-02-19,72,41,0.0,0
Dallas,USW00003927,2023-02-20,80,56,0.0,0
Dallas,USW00003927,2023-02-21,90,60,0.0,0
Dallas,USW00003927,2023-02-22,81,59,0.4,0
